year,county_fips,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,TOTAL,MARGIN
2000,50007.0,39156.0,5769.0,,987.0,26105.0,72017.0,-0.1812211005734757
2000,50009.0,1129.0,133.0,,66.0,1564.0,2892.0,0.1504149377593361
2000,50011.0,9514.0,823.0,,462.0,8395.0,19194.0,-0.05829946858393248
2000,50013.0,1835.0,174.0,,79.0,1550.0,3638.0,-0.07833974711379879
2000,50015.0,5676.0,878.0,,236.0,4456.0,11246.0,-0.10848301618353193
2000,50017.0,6694.0,888.0,,255.0,6858.0,14695.0,0.011160258591357605
2000,50019.0,5472.0,564.0,,297.0,5799.0,12132.0,0.02695351137487636
2000,50021.0,13990.0,1355.0,,471.0,13546.0,29362.0,-0.015121585723043389
2000,50023.0,15281.0,2433.0,,587.0,11448.0,29749.0,-0.12884466704763187
2000,50025.0,11319.0,2475.0,,339.0,7358.0,21491.0,-0.18430971104183147
2000,50027.0,15140.0,1792.0,,502.0,11713.0,29147.0,-0.11757642295948124
2000,51001.0,5092.0,220.0,,261.0,6352.0,11925.0,0.10566037735849057
2000,51003.0,16255.0,2043.0,,257.0,18291.0,36846.0,0.055257015686913095
2000,51005.0,2214.0,62.0,,39.0,2808.0,5123.0,0.11594768690220573
2000,51007.0,1754.0,40.0,,47.0,2947.0,4788.0,0.24916457811194653
2000,51009.0,4812.0,135.0,,105.0,6660.0,11712.0,0.15778688524590165
2000,51011.0,2132.0,62.0,,79.0,3654.0,5927.0,0.25679095663910917
2000,51013.0,50260.0,3952.0,,792.0,28555.0,83559.0,-0.25975657918357087
2000,51015.0,6643.0,527.0,,357.0,17744.0,25271.0,0.4392782240512841
2000,51017.0,822.0,35.0,,42.0,1311.0,2210.0,0.22126696832579185
2000,51019.0,8160.0,376.0,,389.0,17224.0,26149.0,0.3466289341848637
2000,51021.0,851.0,42.0,,36.0,1759.0,2688.0,0.33779761904761907
2000,51023.0,4627.0,207.0,,139.0,8867.0,13840.0,0.3063583815028902
2000,51025.0,3387.0,28.0,,21.0,2561.0,5997.0,-0.13773553443388362
2000,51027.0,5745.0,65.0,,179.0,3867.0,9856.0,-0.19054383116883117
2000,51029.0,2561.0,96.0,,59.0,2738.0,5454.0,0.032453245324532455
2000,51031.0,6659.0,236.0,,270.0,13162.0,20327.0,0.31991931913218874
2000,51033.0,4314.0,102.0,,62.0,3873.0,8351.0,-0.05280804694048617
2000,51035.0,3638.0,126.0,,95.0,7142.0,11001.0,0.31851649850013636
2000,51036.0,1981.0,31.0,,31.0,1023.0,3066.0,-0.31245923026744943
2000,51037.0,2017.0,43.0,,79.0,2855.0,4994.0,0.16780136163396075
2000,51041.0,38638.0,1646.0,,743.0,69924.0,110951.0,0.2819803336608052
2000,51043.0,2166.0,195.0,,40.0,2883.0,5284.0,0.13569265707797123
2000,51045.0,851.0,39.0,,23.0,1580.0,2493.0,0.2924187725631769
2000,51047.0,4364.0,253.0,,187.0,7440.0,12244.0,0.2512250898399216
2000,51049.0,1405.0,35.0,,93.0,1974.0,3507.0,0.16224693470202453
2000,51051.0,3951.0,85.0,,68.0,3122.0,7226.0,-0.11472460559092167
2000,51053.0,4001.0,74.0,,102.0,4959.0,9136.0,0.1048598949211909
2000,51057.0,1750.0,59.0,,27.0,1995.0,3831.0,0.06395197076481336
2000,51059.0,196501.0,12201.0,,2892.0,202181.0,413775.0,0.013727267234608181
2000,51061.0,8296.0,570.0,,159.0,14456.0,23481.0,0.26233976406456283
2000,51063.0,1957.0,244.0,,115.0,3423.0,5739.0,0.25544519951211014
2000,51065.0,3431.0,252.0,,61.0,4962.0,8706.0,0.17585573167930163
2000,51067.0,7145.0,303.0,,156.0,11225.0,18829.0,0.21668702533326253
2000,51069.0,7158.0,483.0,,177.0,14574.0,22392.0,0.3311897106109325
2000,51071.0,3004.0,137.0,,105.0,3574.0,6820.0,0.08357771260997067
2000,51073.0,4553.0,225.0,,203.0,8718.0,13699.0,0.3040367910066428
2000,51075.0,3197.0,139.0,,63.0,5378.0,8777.0,0.24849037256465764
2000,51077.0,2467.0,102.0,,47.0,4236.0,6852.0,0.2581727962638646
2000,51079.0,1774.0,194.0,,69.0,3375.0,5412.0,0.2958240946045824
2000,51081.0,2314.0,13.0,,14.0,1565.0,3906.0,-0.1917562724014337
2000,51083.0,5963.0,110.0,,267.0,7732.0,14072.0,0.12571063104036384
2000,51085.0,12044.0,711.0,,216.0,28614.0,41585.0,0.3984609835277143
2000,51087.0,48645.0,1893.0,,827.0,62887.0,114252.0,0.12465427301053811
2000,51089.0,8898.0,234.0,,461.0,11870.0,21463.0,0.13847085682337046
2000,51091.0,453.0,32.0,,10.0,942.0,1437.0,0.34029227557411273
2000,51093.0,5162.0,123.0,,78.0,7587.0,12950.0,0.18725868725868725
2000,51095.0,9090.0,639.0,,135.0,14628.0,24492.0,0.22611464968152867
2000,51097.0,1387.0,33.0,,16.0,1423.0,2859.0,0.012591815320041973
2000,51099.0,2070.0,132.0,,60.0,3590.0,5852.0,0.2597402597402597
2000,51101.0,2125.0,74.0,,23.0,3547.0,5769.0,0.24648985959438377
2000,51103.0,1937.0,88.0,,19.0,3411.0,5455.0,0.2702108157653529
2000,51105.0,4031.0,79.0,,87.0,4551.0,8748.0,0.05944215820759031
2000,51107.0,30938.0,1665.0,,597.0,42453.0,75653.0,0.1522081080723831
2000,51109.0,4309.0,222.0,,104.0,5461.0,10096.0,0.11410459587955626
2000,51111.0,2026.0,33.0,,22.0,2510.0,4591.0,0.10542365497712916
2000,51113.0,1844.0,148.0,,95.0,2940.0,5027.0,0.2180226775412771
2000,51115.0,1499.0,88.0,,71.0,2951.0,4609.0,0.315035799522673
2000,51117.0,4797.0,104.0,,153.0,6600.0,11654.0,0.15471082889994853
2000,51119.0,1671.0,84.0,,90.0,2844.0,4689.0,0.25015994881637876
2000,51121.0,11720.0,1222.0,,227.0,13991.0,27160.0,0.08361561119293077
2000,51125.0,2907.0,273.0,,52.0,2913.0,6145.0,0.0009764035801464605
2000,51127.0,2055.0,81.0,,44.0,3934.0,6114.0,0.30732744520772
2000,51131.0,2340.0,108.0,,145.0,2299.0,4892.0,-0.008381030253475062
2000,51133.0,2118.0,97.0,,28.0,3362.0,5605.0,0.22194469223907226
2000,51135.0,2460.0,46.0,,116.0,2870.0,5492.0,0.07465404224326293
2000,51137.0,4126.0,236.0,,130.0,5991.0,10483.0,0.17790708766574453
2000,51139.0,2726.0,143.0,,38.0,5089.0,7996.0,0.29552276138069034
2000,51141.0,2254.0,101.0,,129.0,4901.0,7385.0,0.3584292484766418
2000,51143.0,7834.0,207.0,,454.0,15760.0,24255.0,0.32677798392084106
2000,51145.0,2708.0,122.0,,61.0,6820.0,9711.0,0.4234373390999897
2000,51147.0,2922.0,115.0,,112.0,3214.0,6363.0,0.04589030331604589
2000,51149.0,4182.0,97.0,,42.0,6579.0,10900.0,0.21990825688073395
2000,51153.0,44745.0,1927.0,,1051.0,52788.0,100511.0,0.08002109221876212
2000,51155.0,5255.0,207.0,,146.0,7089.0,12697.0,0.14444356934708985
2000,51157.0,1462.0,161.0,,40.0,1850.0,3513.0,0.11044691147167662
2000,51159.0,1076.0,44.0,,45.0,1784.0,2949.0,0.24008138351983724
2000,51161.0,16141.0,681.0,,255.0,25740.0,42817.0,0.2241866548333606
2000,51163.0,2953.0,248.0,,104.0,4522.0,7827.0,0.20045994633959371
2000,51165.0,5834.0,539.0,,139.0,17482.0,23994.0,0.48545469700758526
2000,51167.0,5442.0,102.0,,183.0,5065.0,10792.0,-0.03493328391401038
2000,51169.0,3552.0,85.0,,163.0,5535.0,9335.0,0.2124263524370648
2000,51171.0,4420.0,294.0,,102.0,9636.0,14452.0,0.3609189039579297
2000,51173.0,4836.0,131.0,,193.0,6580.0,11740.0,0.14855195911413968
2000,51175.0,3359.0,44.0,,18.0,3293.0,6714.0,-0.009830205540661306
2000,51177.0,13455.0,586.0,,241.0,20739.0,35021.0,0.20798949201907427
2000,51179.0,12596.0,657.0,,262.0,20731.0,34246.0,0.237545990772645
2000,51181.0,1845.0,29.0,,43.0,1313.0,3230.0,-0.16470588235294117
2000,51183.0,2006.0,41.0,,114.0,1745.0,3906.0,-0.06682027649769585
2000,51185.0,7227.0,162.0,,300.0,8655.0,16344.0,0.08737151248164464
2000,51187.0,4313.0,260.0,,258.0,6335.0,11166.0,0.18108543793659324
2000,51191.0,7549.0,288.0,,321.0,12064.0,20222.0,0.22327168430422312
2000,51193.0,2922.0,88.0,,84.0,2932.0,6026.0,0.001659475605708596
2000,51195.0,6412.0,160.0,,234.0,6504.0,13310.0,0.006912096168294515
2000,51197.0,3462.0,132.0,,92.0,6539.0,10225.0,0.3009290953545232
2000,51199.0,8622.0,480.0,,169.0,15312.0,24583.0,0.2721392832445186
2000,51510.0,33633.0,2094.0,,429.0,19043.0,55199.0,-0.26431638254316203
2000,51515.0,1078.0,38.0,,56.0,1269.0,2441.0,0.07824662023760753
2000,51520.0,2646.0,89.0,,49.0,3495.0,6279.0,0.13521261347348304
2000,51530.0,941.0,27.0,,27.0,980.0,1975.0,0.019746835443037975
2000,51540.0,7762.0,1196.0,,232.0,4034.0,13224.0,-0.28191167574107684
2000,51550.0,33578.0,732.0,,591.0,39684.0,74585.0,0.0818663270094523
2000,51570.0,2100.0,123.0,,40.0,5519.0,7782.0,0.43934721151374967
2000,51580.0,1168.0,24.0,,56.0,966.0,2214.0,-0.09123757904245709
2000,51590.0,8221.0,168.0,,491.0,9427.0,18307.0,0.06587644070574097
2000,51595.0,1116.0,17.0,,9.0,938.0,2080.0,-0.08557692307692308
2000,51600.0,4361.0,352.0,,81.0,4762.0,9556.0,0.04196316450397656
2000,51610.0,3109.0,285.0,,68.0,2131.0,5593.0,-0.17486143393527623
2000,51620.0,1763.0,25.0,,10.0,1393.0,3191.0,-0.11595111250391726
2000,51630.0,3360.0,326.0,,60.0,2935.0,6681.0,-0.06361323155216285
2000,51640.0,996.0,42.0,,15.0,1160.0,2213.0,0.07410754631721644
2000,51650.0,27490.0,563.0,,273.0,19561.0,47887.0,-0.16557729655230022
2000,51660.0,3482.0,641.0,,94.0,5741.0,9958.0,0.22685278168306888
2000,51670.0,3024.0,73.0,,132.0,3749.0,6978.0,0.10389796503296074
2000,51678.0,1048.0,103.0,,32.0,957.0,2140.0,-0.04252336448598131
2000,51680.0,10374.0,441.0,,173.0,12518.0,23506.0,0.09121075470092742
2000,51683.0,5262.0,230.0,,166.0,6752.0,12410.0,0.1200644641418211
2000,51685.0,1048.0,51.0,,21.0,1460.0,2580.0,0.15968992248062017
2000,51690.0,3048.0,59.0,,27.0,2560.0,5694.0,-0.08570425008781173
2000,51700.0,29779.0,722.0,,318.0,27006.0,57825.0,-0.04795503674881107
2000,51710.0,38221.0,1153.0,,652.0,21920.0,61946.0,-0.26314854873599586
2000,51720.0,867.0,20.0,,4.0,639.0,1530.0,-0.14901960784313725
2000,51730.0,8751.0,117.0,,85.0,2109.0,11062.0,-0.600433917917194
2000,51735.0,1448.0,93.0,,49.0,4271.0,5861.0,0.48165842006483534
2000,51740.0,22286.0,348.0,,193.0,12628.0,35455.0,-0.2724016358764631
2000,51750.0,2063.0,172.0,,23.0,2190.0,4448.0,0.028552158273381294
2000,51760.0,42717.0,2425.0,,519.0,20265.0,65926.0,-0.3405636622880199
2000,51770.0,17920.0,603.0,,289.0,14630.0,33442.0,-0.0983792835356737
2000,51775.0,4348.0,181.0,,53.0,6188.0,10770.0,0.17084493964716807
2000,51790.0,3324.0,278.0,,34.0,4878.0,8514.0,0.18252290345313602
2000,51800.0,12471.0,199.0,,155.0,11836.0,24661.0,-0.025749158590487004
2000,51810.0,62268.0,2370.0,,1459.0,83674.0,149771.0,0.14292486529434936
2000,51820.0,2737.0,233.0,,48.0,4084.0,7102.0,0.18966488313151225
2000,51830.0,1724.0,188.0,,36.0,1777.0,3725.0,0.014228187919463087
2000,51840.0,3318.0,209.0,,45.0,4314.0,7886.0,0.12629977174740045
2000,53001.0,1406.0,85.0,,43.0,3440.0,4974.0,0.4089264173703257
2000,53003.0,2736.0,215.0,,125.0,4909.0,7985.0,0.27213525360050095
2000,53005.0,19512.0,1102.0,,794.0,38367.0,59775.0,0.3154328732747804
2000,53007.0,8412.0,850.0,,327.0,16980.0,26569.0,0.32248108698106814
2000,53009.0,13779.0,1603.0,,597.0,16251.0,32230.0,0.07669872789326715
2000,53011.0,61767.0,5140.0,,1404.0,67219.0,135530.0,0.04022725595809046
2000,53013.0,515.0,45.0,,23.0,1523.0,2106.0,0.47863247863247865
2000,53015.0,18233.0,1429.0,,422.0,16873.0,36957.0,-0.03679952377086885
2000,53017.0,3822.0,339.0,,178.0,8512.0,12851.0,0.3649521438020388
2000,53019.0,932.0,117.0,,92.0,1896.0,3037.0,0.31741850510372077
2000,53021.0,4653.0,210.0,,155.0,8594.0,13612.0,0.289523949456362
2000,53023.0,300.0,35.0,,12.0,982.0,1329.0,0.5131677953348383
2000,53025.0,7073.0,528.0,,364.0,15830.0,23795.0,0.3680184912796806
2000,53027.0,13304.0,1059.0,,382.0,11225.0,25970.0,-0.08005390835579515
2000,53029.0,14778.0,1484.0,,333.0,16408.0,33003.0,0.04938944944398994
2000,53031.0,8281.0,1241.0,,215.0,6095.0,15832.0,-0.13807478524507327
2000,53033.0,476700.0,37383.0,,6824.0,273171.0,794078.0,-0.2563085742206685
2000,53035.0,50302.0,4607.0,,1521.0,46427.0,102857.0,-0.03767366343564366
2000,53037.0,5516.0,644.0,,199.0,7727.0,14086.0,0.15696436177765158
2000,53039.0,3062.0,396.0,,165.0,4557.0,8180.0,0.18276283618581907
2000,53041.0,9891.0,980.0,,547.0,18565.0,29983.0,0.2892972684521229
2000,53043.0,1417.0,160.0,,73.0,3546.0,5196.0,0.40973826020015397
2000,53045.0,10876.0,1029.0,,317.0,10257.0,22479.0,-0.027536812135771162
2000,53047.0,4335.0,722.0,,355.0,9384.0,14796.0,0.34124087591240876
2000,53049.0,4895.0,447.0,,134.0,4042.0,9518.0,-0.08961966799747846
2000,53051.0,1973.0,234.0,,154.0,3076.0,5437.0,0.2028692293544234
2000,53053.0,138249.0,8749.0,,3465.0,118431.0,268894.0,-0.07370190483982536
2000,53055.0,4426.0,875.0,,118.0,3005.0,8424.0,-0.16868471035137703
2000,53057.0,20432.0,2070.0,,555.0,22163.0,45220.0,0.03827952233524989
2000,53059.0,1753.0,252.0,,92.0,2151.0,4248.0,0.09369114877589454
2000,53061.0,129612.0,9023.0,,3055.0,109615.0,251305.0,-0.07957263086687491
2000,53063.0,74604.0,6250.0,,1936.0,89299.0,172089.0,0.08539186118810616
2000,53065.0,5560.0,700.0,,436.0,11299.0,17995.0,0.3189219227563212
2000,53067.0,50467.0,5792.0,,1224.0,39924.0,97407.0,-0.10823657437350498
2000,53069.0,803.0,97.0,,38.0,1033.0,1971.0,0.11669203450025367
2000,53071.0,7188.0,624.0,,246.0,13304.0,21362.0,0.286302780638517
2000,53073.0,34033.0,4502.0,,930.0,34287.0,73752.0,0.0034439744006942185
2000,53075.0,6509.0,530.0,,192.0,9003.0,16234.0,0.15362818775409634
2000,53077.0,25546.0,1454.0,,881.0,39494.0,67375.0,0.2070204081632653
2000,54001.0,2503.0,89.0,,48.0,3411.0,6051.0,0.1500578416790613
2000,54003.0,8797.0,414.0,,180.0,13619.0,23010.0,0.20956106040851805
2000,54005.0,5656.0,84.0,,48.0,3353.0,9141.0,-0.2519418006782628
2000,54007.0,2719.0,47.0,,33.0,2529.0,5328.0,-0.03566066066066066
2000,54009.0,4678.0,228.0,,304.0,4195.0,9405.0,-0.05135566188197767
2000,54011.0,14896.0,605.0,,275.0,16440.0,32216.0,0.04792649615098088
2000,54013.0,1112.0,63.0,,15.0,1425.0,2615.0,0.11969407265774379
2000,54015.0,1617.0,50.0,,28.0,1887.0,3582.0,0.07537688442211055
2000,54017.0,773.0,68.0,,20.0,1955.0,2816.0,0.4197443181818182
2000,54019.0,8371.0,239.0,,112.0,5897.0,14619.0,-0.16923182160202477
2000,54021.0,1092.0,66.0,,22.0,1560.0,2740.0,0.1708029197080292
2000,54023.0,891.0,39.0,,33.0,3571.0,4534.0,0.5910895456550507
2000,54025.0,5627.0,235.0,,80.0,6866.0,12808.0,0.09673641474078701
2000,54027.0,2069.0,97.0,,52.0,3879.0,6097.0,0.29686731179268494
2000,54029.0,6249.0,329.0,,436.0,6458.0,13472.0,0.015513657957244655
2000,54031.0,1621.0,44.0,,33.0,2816.0,4514.0,0.2647319450598139
2000,54033.0,13009.0,427.0,,194.0,12948.0,26578.0,-0.002295131311611107
2000,54035.0,4937.0,166.0,,74.0,6341.0,11518.0,0.12189616252821671
2000,54037.0,6860.0,359.0,,114.0,7045.0,14378.0,0.01286687995548755
2000,54039.0,38524.0,948.0,,389.0,36809.0,76670.0,-0.02236859266988392
2000,54041.0,2355.0,114.0,,59.0,3606.0,6134.0,0.20394522334528856
2000,54043.0,3939.0,84.0,,52.0,3389.0,7464.0,-0.07368703108252947
2000,54045.0,8927.0,88.0,,90.0,5334.0,14439.0,-0.24883994736477597
2000,54047.0,4845.0,67.0,,43.0,2348.0,7303.0,-0.3419142818019992
2000,54049.0,12315.0,418.0,,168.0,9972.0,22873.0,-0.10243518558999694
2000,54051.0,6000.0,316.0,,323.0,6859.0,13498.0,0.06363905763816861
2000,54053.0,4963.0,195.0,,93.0,5972.0,11223.0,0.08990466007306425
2000,54055.0,8347.0,227.0,,95.0,10206.0,18875.0,0.09849006622516557
2000,54057.0,3341.0,186.0,,75.0,6180.0,9782.0,0.2902269474545083
2000,54059.0,6049.0,74.0,,54.0,3866.0,10043.0,-0.21736532908493478
2000,54061.0,12603.0,942.0,,227.0,13595.0,27367.0,0.03624803595571308
2000,54063.0,2094.0,78.0,,27.0,2940.0,5139.0,0.1646234676007005
2000,54065.0,1939.0,148.0,,46.0,3639.0,5772.0,0.2945252945252945
2000,54067.0,4059.0,111.0,,50.0,4359.0,8579.0,0.03496911061895326
2000,54069.0,7653.0,390.0,,314.0,9607.0,17964.0,0.1087731017590737
2000,54071.0,1172.0,37.0,,16.0,1996.0,3221.0,0.2558211735485874
2000,54073.0,1267.0,26.0,,31.0,1884.0,3208.0,0.19233167082294264
2000,54075.0,1392.0,69.0,,36.0,1970.0,3467.0,0.166714738967407
2000,54077.0,3515.0,209.0,,108.0,6607.0,10439.0,0.2961969537312003
2000,54079.0,7891.0,251.0,,111.0,12173.0,20426.0,0.2096347792029766
2000,54081.0,11047.0,299.0,,128.0,12587.0,24061.0,0.0640039898591081
2000,54083.0,4028.0,199.0,,67.0,5248.0,9542.0,0.1278557954307273
2000,54085.0,1024.0,47.0,,24.0,2717.0,3812.0,0.4441238195173137
2000,54087.0,2332.0,95.0,,26.0,3172.0,5625.0,0.14933333333333335
2000,54089.0,2299.0,81.0,,29.0,2304.0,4713.0,0.0010608953957139827
2000,54091.0,2473.0,82.0,,33.0,3124.0,5712.0,0.11397058823529412
2000,54093.0,1319.0,50.0,,42.0,1935.0,3346.0,0.18410041841004185
2000,54095.0,1214.0,80.0,,52.0,2582.0,3928.0,0.34826883910386963
2000,54097.0,2770.0,130.0,,58.0,5165.0,8123.0,0.2948418072140835
2000,54099.0,7940.0,182.0,,126.0,7993.0,16241.0,0.003263345853087864
2000,54101.0,1764.0,35.0,,25.0,1484.0,3308.0,-0.08464328899637243
2000,54103.0,2849.0,104.0,,96.0,3239.0,6288.0,0.06202290076335878
2000,54105.0,818.0,21.0,,25.0,1518.0,2382.0,0.2938706968933669
2000,54107.0,12664.0,582.0,,183.0,20428.0,33857.0,0.229317423280267
2000,54109.0,4289.0,66.0,,50.0,3473.0,7878.0,-0.10357958872810358
2000,55001.0,4826.0,217.0,,153.0,3920.0,9116.0,-0.09938569548047389
2000,55003.0,4356.0,440.0,,56.0,3038.0,7890.0,-0.16704689480354878
2000,55005.0,8928.0,1009.0,,119.0,9848.0,19904.0,0.04622186495176849
2000,55007.0,4427.0,511.0,,55.0,3266.0,8259.0,-0.1405739193606974
2000,55009.0,49096.0,3311.0,,1104.0,54258.0,107769.0,0.04789874639274745
2000,55011.0,3237.0,316.0,,50.0,3038.0,6641.0,-0.02996536666164734
2000,55013.0,3626.0,499.0,,59.0,3967.0,8151.0,0.04183535762483131
2000,55015.0,8202.0,658.0,,250.0,10837.0,19947.0,0.13210006517270767
2000,55017.0,12102.0,973.0,,263.0,12835.0,26173.0,0.02800596034080923
2000,55019.0,5931.0,521.0,,236.0,7461.0,14149.0,0.10813485051947135
2000,55021.0,12636.0,790.0,,174.0,11987.0,25587.0,-0.025364442881150584
2000,55023.0,4005.0,309.0,,56.0,3024.0,7394.0,-0.13267514200703273
2000,55025.0,142317.0,13030.0,,1602.0,75790.0,232739.0,-0.285843799277302
2000,55027.0,14580.0,1098.0,,339.0,21684.0,37701.0,0.18843001511896237
2000,55029.0,6560.0,709.0,,141.0,7810.0,15220.0,0.0821287779237845
2000,55031.0,13593.0,975.0,,208.0,6930.0,21706.0,-0.30696581590343686
2000,55033.0,9172.0,1109.0,,138.0,8911.0,19330.0,-0.013502327987584066
2000,55035.0,24078.0,2461.0,,415.0,20921.0,47875.0,-0.0659425587467363
2000,55037.0,816.0,48.0,,13.0,1528.0,2405.0,0.29604989604989607
2000,55039.0,18181.0,1389.0,,471.0,26548.0,46589.0,0.17959174912533002
2000,55041.0,2158.0,126.0,,28.0,2404.0,4716.0,0.05216284987277354
2000,55043.0,10691.0,858.0,,167.0,10240.0,21956.0,-0.020541082164328657
2000,55045.0,7863.0,493.0,,130.0,6790.0,15276.0,-0.07024090075936108
2000,55047.0,3301.0,282.0,,73.0,5451.0,9107.0,0.23608213462171956
2000,55049.0,5842.0,429.0,,49.0,4221.0,10541.0,-0.15378047623565128
2000,55051.0,1620.0,134.0,,19.0,1734.0,3507.0,0.032506415739948676
2000,55053.0,4380.0,290.0,,77.0,3670.0,8417.0,-0.08435309492693359
2000,55055.0,15203.0,1361.0,,331.0,19204.0,36099.0,0.11083409512728884
2000,55057.0,4813.0,297.0,,198.0,4910.0,10218.0,0.009493051477784302
2000,55059.0,32429.0,1852.0,,537.0,28891.0,63709.0,-0.05553375504245868
2000,55061.0,4670.0,388.0,,143.0,4883.0,10084.0,0.021122570408568027
2000,55063.0,28455.0,2272.0,,505.0,24327.0,55559.0,-0.07429939343760687
2000,55065.0,3710.0,185.0,,32.0,3336.0,7263.0,-0.051493873055211345
2000,55067.0,4199.0,261.0,,136.0,5125.0,9721.0,0.09525768953811337
2000,55069.0,6664.0,509.0,,339.0,6727.0,14239.0,0.004424468010393989
2000,55071.0,17667.0,1301.0,,498.0,19358.0,38824.0,0.04355553266021018
2000,55073.0,26546.0,2021.0,,924.0,28883.0,58374.0,0.040034947065474356
2000,55075.0,8676.0,504.0,,206.0,10535.0,19921.0,0.09331860850358918
2000,55077.0,3437.0,195.0,,40.0,3522.0,7194.0,0.011815401723658605
2000,55078.0,949.0,47.0,,12.0,225.0,1233.0,-0.5871857258718572
2000,55079.0,252329.0,13953.0,,3764.0,163491.0,433537.0,-0.20491445943483486
2000,55081.0,7460.0,489.0,,169.0,8217.0,16335.0,0.04634220997857361
2000,55083.0,7260.0,437.0,,193.0,8706.0,16596.0,0.0871294287780188
2000,55085.0,8339.0,805.0,,235.0,9512.0,18891.0,0.062093060187390824
2000,55087.0,32735.0,2583.0,,964.0,39460.0,75742.0,0.08878825486520028
2000,55089.0,15030.0,1235.0,,331.0,31155.0,47751.0,0.3376892630520827
2000,55091.0,1854.0,152.0,,27.0,1631.0,3664.0,-0.060862445414847165
2000,55093.0,8559.0,1076.0,,158.0,8169.0,17962.0,-0.02171250417548157
2000,55095.0,8961.0,1084.0,,160.0,9557.0,19762.0,0.030158890800526264
2000,55097.0,17942.0,2143.0,,461.0,13214.0,33760.0,-0.1400473933649289
2000,55099.0,3413.0,313.0,,68.0,4136.0,7930.0,0.09117276166456495
2000,55101.0,41563.0,2436.0,,852.0,44014.0,88865.0,0.027581162437405052
2000,55103.0,3837.0,388.0,,74.0,3994.0,8293.0,0.01893162908477029
2000,55105.0,40472.0,1980.0,,485.0,27467.0,70404.0,-0.18471961820351115
2000,55107.0,3161.0,346.0,,101.0,3758.0,7366.0,0.08104805864784144
2000,55109.0,13077.0,1369.0,,268.0,15240.0,29954.0,0.07221072310876678
2000,55111.0,13035.0,858.0,,174.0,11586.0,25653.0,-0.05648462168167466
2000,55113.0,3333.0,398.0,,64.0,3972.0,7767.0,0.08227114716106605
2000,55115.0,7335.0,532.0,,188.0,9548.0,17603.0,0.1257172072942112
2000,55117.0,23569.0,1487.0,,497.0,29648.0,55201.0,0.1101248165794098
2000,55119.0,3254.0,318.0,,142.0,5278.0,8992.0,0.22508896797153025
2000,55121.0,6678.0,409.0,,79.0,5002.0,12168.0,-0.13773833004602234
2000,55123.0,6577.0,676.0,,107.0,5684.0,13044.0,-0.06846059490953695
2000,55125.0,4706.0,557.0,,101.0,6958.0,12322.0,0.18276253854893687
2000,55127.0,15492.0,1582.0,,402.0,22982.0,40458.0,0.1851302585397202
2000,55129.0,3695.0,380.0,,58.0,3912.0,8045.0,0.026973275326289622
2000,55131.0,18115.0,1563.0,,572.0,41162.0,61412.0,0.3752849605940207
2000,55133.0,64319.0,4864.0,,1446.0,133105.0,203734.0,0.33762651300224805
2000,55135.0,8787.0,822.0,,215.0,12980.0,22804.0,0.18387125065777934
2000,55137.0,4239.0,310.0,,128.0,5571.0,10248.0,0.12997658079625293
2000,55139.0,33983.0,2963.0,,804.0,38330.0,76080.0,0.05713722397476341
2000,55141.0,15936.0,1384.0,,638.0,17803.0,35761.0,0.05220771231229552
2000,56001.0,5069.0,988.0,,280.0,7814.0,14151.0,0.19397922408310367
2000,56003.0,1004.0,40.0,,154.0,3720.0,4918.0,0.5522570150467669
2000,56005.0,1967.0,86.0,,284.0,10203.0,12540.0,0.6567783094098884
2000,56007.0,2206.0,105.0,,159.0,4498.0,6968.0,0.32893226176808266
2000,56009.0,1076.0,32.0,,148.0,3919.0,5175.0,0.5493719806763285
2000,56011.0,361.0,32.0,,56.0,2289.0,2738.0,0.704163623082542
2000,56013.0,4172.0,304.0,,408.0,10560.0,15444.0,0.41362341362341365
2000,56015.0,1439.0,27.0,,132.0,3922.0,5520.0,0.44981884057971017
2000,56017.0,544.0,13.0,,62.0,1733.0,2352.0,0.5055272108843537
2000,56019.0,555.0,33.0,,76.0,2886.0,3550.0,0.6566197183098591
2000,56021.0,12162.0,608.0,,756.0,21797.0,35323.0,0.2727684511508083
2000,56023.0,1184.0,83.0,,163.0,5415.0,6845.0,0.6181154127100073
2000,56025.0,8646.0,590.0,,713.0,18439.0,28388.0,0.3449697055093702
2000,56027.0,190.0,16.0,,33.0,888.0,1127.0,0.6193433895297249
2000,56029.0,2424.0,227.0,,301.0,9884.0,12836.0,0.5811779370520411
2000,56031.0,1249.0,69.0,,130.0,2925.0,4373.0,0.3832609192773839
2000,56033.0,3330.0,208.0,,274.0,8424.0,12236.0,0.41631252043151357
2000,56035.0,458.0,47.0,,87.0,2624.0,3216.0,0.6735074626865671
2000,56037.0,5521.0,222.0,,523.0,9425.0,15691.0,0.24880504747944682
2000,56039.0,4019.0,764.0,,194.0,5454.0,10431.0,0.13757070271306682
2000,56041.0,1650.0,76.0,,223.0,5469.0,7418.0,0.5148287948234025
2000,56043.0,806.0,29.0,,78.0,3138.0,4051.0,0.5756603307825229
2000,56045.0,449.0,26.0,,64.0,2521.0,3060.0,0.677124183006536
2000,2938000.0,0.0,0.0,,0.0,0.0,0.0,
2004,1001.0,4758.0,,,127.0,15196.0,20081.0,0.5197948309347145
2004,1003.0,15599.0,,,750.0,52971.0,69320.0,0.5391229082515868
