,,,,,,,2000_2016_pct_chg,2000_2016_pct_chg,2016_2020,2016_2020
,,,,,,,std,median,pct_change,vote_change
county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,,,,
32031,487710.0,NEVADA,NV,WASHOE,32031,m,0.2335992697143128,0.17620898318290912,0.31498577722096144,30673.0
32033,9059.0,NEVADA,NV,WHITE PINE,32033,xs,0.1917937298530559,-0.09432605504726704,0.2107496463932108,149.0
32510,58686.0,NEVADA,NV,CARSON CITY,32510,xs,0.20294024812948214,0.08247262885391532,0.3251821019771073,3125.0
33001,63776.0,NEW HAMPSHIRE,NH,BELKNAP,33001,xs,0.21428951618174497,0.06947815632509902,0.24983354294591997,3377.0
33003,50246.0,NEW HAMPSHIRE,NH,CARROLL,33003,xs,0.2054766106102941,0.035986431711578726,0.28197428197428187,3662.0
33005,76547.0,NEW HAMPSHIRE,NH,CHESHIRE,33005,xs,0.23838870271845594,0.022330384204239218,0.156725888324873,3458.0
33007,31227.0,NEW HAMPSHIRE,NH,COOS,33007,xs,0.24744373060250127,0.032231552559615295,0.16410178272131648,1077.0
33009,91198.0,NEW HAMPSHIRE,NH,GRAFTON,33009,s,0.22907360112295264,0.07851166764688722,0.16380217467555247,4670.0
33011,422913.0,NEW HAMPSHIRE,NH,HILLSBOROUGH,33011,m,0.11599936798760825,0.04483011619449756,0.22848909016055985,22755.0
33013,154038.0,NEW HAMPSHIRE,NH,MERRIMACK,33013,s,0.17677421761680467,0.06025580509314393,0.20734862430966716,8335.0
33015,314621.0,NEW HAMPSHIRE,NH,ROCKINGHAM,33015,m,0.11997604292490588,0.05399663843559188,0.2508938170362778,20070.0
33017,131068.0,NEW HAMPSHIRE,NH,STRAFFORD,33017,s,0.16495245036400902,0.06090863760478066,0.19564968189373522,6827.0
33019,43068.0,NEW HAMPSHIRE,NH,SULLIVAN,33019,xs,0.24939052355161773,0.03849754080601431,0.21351616062683654,2180.0
34001,274190.0,NEW JERSEY,NJ,ATLANTIC,34001,s,0.12797336493284392,0.0106609380753655,0.2114765937889831,12884.0
34003,953690.0,NEW JERSEY,NJ,BERGEN,34003,l,0.06729378550913757,0.054914039323162966,0.23682264252133334,54756.0
34005,461682.0,NEW JERSEY,NJ,BURLINGTON,34005,m,0.1120442572777218,0.03639044292177629,0.27003491476689256,32870.0
34007,523122.0,NEW JERSEY,NJ,CAMDEN,34007,m,0.09703381614781693,0.024164660542514815,0.1932155101317503,28348.0
34009,95044.0,NEW JERSEY,NJ,CAPE MAY,34009,s,0.08240251398461365,-0.04308420449074579,0.2768533333333334,5191.0
34011,153719.0,NEW JERSEY,NJ,CUMBERLAND,34011,s,0.1810900310205912,-0.017923496248141713,0.1789996759209247,4971.0
34013,859974.0,NEW JERSEY,NJ,ESSEX,34013,l,0.08727000625935424,0.057905806796420656,0.10788624671458291,25983.0
34015,302563.0,NEW JERSEY,NJ,GLOUCESTER,34015,m,0.11715270650884012,0.025919166148798523,0.2965754448930762,19832.0
34017,721879.0,NEW JERSEY,NJ,HUDSON,34017,m,0.08965693823687557,0.0743871530887672,0.10697487142883277,17535.0
34019,128786.0,NEW JERSEY,NJ,HUNTERDON,34019,s,0.13469380520855395,0.10913351972048213,0.36538860820818053,10559.0
34021,386466.0,NEW JERSEY,NJ,MERCER,34021,m,0.09556899945603484,0.05189694137657197,0.16947745168217598,17757.0
34023,861408.0,NEW JERSEY,NJ,MIDDLESEX,34023,l,0.07949565621873732,0.04404753594826738,0.17201259816414916,33206.0
34025,642836.0,NEW JERSEY,NJ,MONMOUTH,34025,l,0.08939615214021984,0.023891843030937165,0.3215459866891188,44110.0
34027,508439.0,NEW JERSEY,NJ,MORRIS,34027,m,0.12334752891072961,0.12939246104405744,0.33520464385808113,38632.0
34029,638465.0,NEW JERSEY,NJ,OCEAN,34029,m,0.10570619201507027,-0.04688921621229558,0.37069420539300046,32306.0
34031,523439.0,NEW JERSEY,NJ,PASSAIC,34031,m,0.08463111284969943,0.037457175558866074,0.10567065493880556,12338.0
34033,64841.0,NEW JERSEY,NJ,SALEM,34033,xs,0.1511361233531975,-0.040162792770384426,0.2163138440860215,2575.0
34035,344754.0,NEW JERSEY,NJ,SOMERSET,34035,m,0.11868543644728814,0.16547157810362034,0.2974010666479945,25484.0
34037,143915.0,NEW JERSEY,NJ,SUSSEX,34037,s,0.14618498807759814,0.02550810702267997,0.42412853130678996,10269.0
34039,573660.0,NEW JERSEY,NJ,UNION,34039,m,0.08173026746673646,0.06030928588614859,0.154876741693462,22831.0
34041,109520.0,NEW JERSEY,NJ,WARREN,34041,s,0.11850594262244185,0.0063162068792101955,0.4409467044731208,7620.0
35001,676853.0,NEW MEXICO,NM,BERNALILLO,35001,m,0.23230412800538514,0.12430809366118584,0.3510044137026991,50340.0
35003,3606.0,NEW MEXICO,NM,CATRON,35003,xs,0.36653442118050084,0.024227581833686895,0.39344262295081966,168.0
35005,65149.0,NEW MEXICO,NM,CHAVES,35005,xs,0.19500738971810286,-0.05056986779831363,0.1530538489338633,847.0
35006,27101.0,NEW MEXICO,NM,CIBOLA,35006,xs,0.32865984357802946,-0.10023607340127544,0.268377439187383,1004.0
35007,12352.0,NEW MEXICO,NM,COLFAX,35007,xs,0.22522904881832453,-0.06261474008448026,0.226397369657116,482.0
35009,48370.0,NEW MEXICO,NM,CURRY,35009,xs,0.23899787113498944,-0.05929546557990123,0.3800064082024992,1186.0
35011,1681.0,NEW MEXICO,NM,DE BACA,35011,xs,0.26641296827011157,-0.19769975497042885,0.1968911917098446,38.0
35013,220060.0,NEW MEXICO,NM,DONA ANA,35013,s,0.19435184140182563,0.1450005890850683,0.26378896882493996,10010.0
35015,62333.0,NEW MEXICO,NM,EDDY,35015,xs,0.11768837637440899,-0.09827197644106012,0.07768726405722237,391.0
35017,28205.0,NEW MEXICO,NM,GRANT,35017,xs,0.19020830844919115,0.01637955969310323,0.20936902485659648,1314.0
35019,4439.0,NEW MEXICO,NM,GUADALUPE,35019,xs,0.26427124841563643,0.05881215310729593,0.27216494845360817,264.0
35021,653.0,NEW MEXICO,NM,HARDING,35021,xs,0.25534087419118884,0.0019305019305019266,0.14743589743589736,23.0
35023,4164.0,NEW MEXICO,NM,HIDALGO,35023,xs,0.1515832127212761,0.014117895590948337,0.04974489795918369,39.0
35025,74642.0,NEW MEXICO,NM,LEA,35025,xs,0.2598895195892323,-0.04549000534065767,0.03333333333333344,131.0
35027,20307.0,NEW MEXICO,NM,LINCOLN,35027,xs,0.3004357316032893,0.04245331438074457,0.3702273702273702,863.0
35028,19418.0,NEW MEXICO,NM,LOS ALAMOS,35028,xs,0.1501660121935918,0.09508951668987664,0.35814455231930964,1992.0
35029,25458.0,NEW MEXICO,NM,LUNA,35029,xs,0.21226769970787718,0.007199966227071364,0.11517996870109548,368.0
35031,72590.0,NEW MEXICO,NM,MCKINLEY,35031,xs,0.21351800011082048,0.11265924797759358,0.32800530347672363,4453.0
35033,4191.0,NEW MEXICO,NM,MORA,35033,xs,0.22999838979527143,0.028701543678549823,0.13606770833333326,209.0
35035,67862.0,NEW MEXICO,NM,OTERO,35035,xs,0.2508582059099621,0.03694548717681462,0.38553233180927493,2361.0
35037,8712.0,NEW MEXICO,NM,QUAY,35037,xs,0.14735127001209278,-0.06966115421747843,0.1504424778761062,153.0
35039,40271.0,NEW MEXICO,NM,RIO ARRIBA,35039,xs,0.22465009027005706,0.048223244520012254,0.14574645537948294,1398.0
35041,19148.0,NEW MEXICO,NM,ROOSEVELT,35041,xs,0.20669415047046716,-0.025964828260208184,0.23933975240715277,348.0
35043,149290.0,NEW MEXICO,NM,SANDOVAL,35043,s,0.33152259622427893,0.22752039406355362,0.4649005666438084,12881.0
35045,121376.0,NEW MEXICO,NM,SAN JUAN,35045,s,0.22213596506624458,0.04702226959459904,0.40559657986785846,5218.0
35047,27131.0,NEW MEXICO,NM,SAN MIGUEL,35047,xs,0.24818030685147244,0.023043724840573265,0.08277282086479065,603.0
35049,155043.0,NEW MEXICO,NM,SANTA FE,35049,s,0.2457289633299584,0.08943257402432359,0.2310751481503357,11737.0
35051,11562.0,NEW MEXICO,NM,SIERRA,35051,xs,0.20645639991576015,-0.012323135293193621,0.4050868486352357,653.0
35053,16551.0,NEW MEXICO,NM,SOCORRO,35053,xs,0.20656364492467144,0.015423883945104633,0.12345306368849984,409.0
35055,34463.0,NEW MEXICO,NM,TAOS,35055,xs,0.33045767270442433,0.07405947340458818,0.22994000749906252,2453.0
35057,15062.0,NEW MEXICO,NM,TORRANCE,35057,xs,0.30373543091568217,0.03191303032888493,0.3131652661064426,559.0
35059,4071.0,NEW MEXICO,NM,UNION,35059,xs,0.2129185337847887,-0.06567918555291746,0.1968749999999999,63.0
35061,76374.0,NEW MEXICO,NM,VALENCIA,35061,xs,0.25706894887185755,0.01352682498955421,0.315653537496541,3422.0
36001,314018.0,NEW YORK,NY,ALBANY,36001,m,0.08026653325639409,-0.0018838830590983124,0.19737111354526515,16397.0
36003,47328.0,NEW YORK,NY,ALLEGANY,36003,xs,0.13157434587517677,-0.07753633829745571,0.23883654240065555,1166.0
36005,1461151.0,NEW YORK,NY,BRONX,36005,l,0.10034640502440952,0.04941073233416127,0.004886242174377831,1728.0
36007,198156.0,NEW YORK,NY,BROOME,36007,s,0.08877440860725531,-0.019245160184777788,0.198867693563195,7798.0
36009,76974.0,NEW YORK,NY,CATTARAUGUS,36009,xs,0.13495089453134304,-0.10149460169208796,0.2508160471727914,2382.0
36011,76147.0,NEW YORK,NY,CAYUGA,36011,xs,0.10434882645591106,-0.05926193211195846,0.19427599467534384,2627.0
36013,127376.0,NEW YORK,NY,CHAUTAUQUA,36013,s,0.14628308384698305,-0.08703114555464625,0.2093132889843381,3996.0
36015,83668.0,NEW YORK,NY,CHEMUNG,36015,xs,0.13290962807790485,-0.09355033090521714,0.20927527804027046,2879.0
36017,47064.0,NEW YORK,NY,CHENANGO,36017,xs,0.14923434024296214,-0.07815934161458288,0.2236162361623617,1515.0
36019,79699.0,NEW YORK,NY,CLINTON,36019,xs,0.16638116627022118,-0.004835309222741557,0.2194700843349493,3305.0
36021,61414.0,NEW YORK,NY,COLUMBIA,36021,xs,0.13104220479746434,0.06624127130462176,0.33381313792200995,5102.0
36023,46741.0,NEW YORK,NY,CORTLAND,36023,xs,0.14684955054041807,-0.02570268771160311,0.18219131227910168,1598.0
36025,44231.0,NEW YORK,NY,DELAWARE,36025,xs,0.13877903180197668,-0.08103772161193612,0.3796589708767164,2516.0
36027,295901.0,NEW YORK,NY,DUTCHESS,36027,m,0.16023212536409642,0.041135141859389934,0.3080901366826745,19182.0
36029,952342.0,NEW YORK,NY,ERIE,36029,l,0.07610254667938998,-0.02530013648373103,0.24003972968958864,51718.0
36031,37275.0,NEW YORK,NY,ESSEX,36031,xs,0.17775406490728865,-0.014679571882649511,0.28149961350167474,2185.0
36033,47477.0,NEW YORK,NY,FRANKLIN,36033,xs,0.1638589550091342,-0.02569405332087954,0.2680553652185831,1956.0
36035,53100.0,NEW YORK,NY,FULTON,36035,xs,0.1324855315532903,-0.09155017711668195,0.22090517241379315,1435.0
36037,58302.0,NEW YORK,NY,GENESEE,36037,xs,0.11493096173558459,-0.08843070955601018,0.25816993464052285,1975.0
36039,47752.0,NEW YORK,NY,GREENE,36039,xs,0.13422237104252696,-0.05089681153679965,0.39716407832545575,2941.0
36041,5079.0,NEW YORK,NY,HAMILTON,36041,xs,0.10460587637842274,-0.05159271608104643,0.24130663856691248,229.0
36043,60037.0,NEW YORK,NY,HERKIMER,36043,xs,0.12987103686951199,-0.08682223082147955,0.2293702833106519,1854.0
36045,116069.0,NEW YORK,NY,JEFFERSON,36045,xs,0.11470582916550397,-0.06686083530566705,0.2533130567021509,3498.0
36047,2718447.0,NEW YORK,NY,KINGS,36047,xl,0.11792042635508583,0.04866691776048737,0.09797315756853853,62757.0
36049,26560.0,NEW YORK,NY,LEWIS,36049,xs,0.1854769077956037,-0.03603498519602866,0.21551176096630642,678.0
36051,61590.0,NEW YORK,NY,LIVINGSTON,36051,xs,0.1746300543775624,0.011963303509695322,0.16640179489576523,1780.0
36053,67935.0,NEW YORK,NY,MADISON,36053,xs,0.13213777324018977,-0.0227591324532736,0.2691351675666409,3140.0
36055,757551.0,NEW YORK,NY,MONROE,36055,l,0.13916782804742686,0.026811248638578866,0.1970072961737508,37154.0
36057,49485.0,NEW YORK,NY,MONTGOMERY,36057,xs,0.07201517102348524,-0.10602971687793333,0.20955269143290378,1382.0
36059,1390491.0,NEW YORK,NY,NASSAU,36059,xl,0.11775377602058425,0.0034502218168819265,0.2159417089865312,70416.0
36061,1677232.0,NEW YORK,NY,NEW YORK,36061,l,0.15272139862525058,0.1284553485099068,0.04149647762658182,24027.0
36063,212126.0,NEW YORK,NY,NIAGARA,36063,s,0.08251024688710075,-0.08013890770427645,0.2944402261030963,10470.0
36065,231082.0,NEW YORK,NY,ONEIDA,36065,s,0.10580503735811232,-0.100083319525547,0.23187031384287105,7824.0
36067,474192.0,NEW YORK,NY,ONONDAGA,36067,m,0.10415775447867552,-0.009463695243593861,0.23640474643260911,26557.0
36069,112363.0,NEW YORK,NY,ONTARIO,36069,s,0.14252174508070425,0.022581287583082865,0.3054918364593173,6792.0
36071,400986.0,NEW YORK,NY,ORANGE,36071,m,0.1607671608862419,0.012428165179542094,0.24028237499633853,16406.0
36073,40135.0,NEW YORK,NY,ORLEANS,36073,xs,0.15688237249706835,-0.10528615471337233,0.2498881431767337,1117.0
36075,117429.0,NEW YORK,NY,OSWEGO,36075,s,0.13204985349312873,-0.04361027945067353,0.23679438432290145,4048.0
36077,58373.0,NEW YORK,NY,OTSEGO,36077,xs,0.12361650606676415,-0.005691503612247517,0.24150798966606057,2524.0
36079,97635.0,NEW YORK,NY,PUTNAM,36079,s,0.11868686108859136,0.03220986447288887,0.2884953010430651,5587.0
36081,2388864.0,NEW YORK,NY,QUEENS,36081,xl,0.04730784453948292,0.04498293837143952,0.10018560767178375,51818.0
36083,160871.0,NEW YORK,NY,RENSSELAER,36083,s,0.11274423567337644,-0.038505181032817914,0.25222361463459353,8252.0
36085,494598.0,NEW YORK,NY,RICHMOND,36085,m,0.13132881289432197,-0.03302350028872175,0.2273174810838514,16854.0
36087,337367.0,NEW YORK,NY,ROCKLAND,36087,m,0.11167593662923504,0.0019997373998586476,0.09316143174410896,6460.0
36089,108329.0,NEW YORK,NY,ST. LAWRENCE,36089,xs,0.12912173792107173,-0.04947322451519631,0.1742479378942261,2873.0
36091,235793.0,NEW YORK,NY,SARATOGA,36091,s,0.12664216170192868,0.04538541209399766,0.3448628051774596,17558.0
36093,159289.0,NEW YORK,NY,SCHENECTADY,36093,s,0.084743812869898,-0.03326589248623857,0.2583340741399236,8718.0
36095,29753.0,NEW YORK,NY,SCHOHARIE,36095,xs,0.13070518148917576,-0.06802589869061587,0.2606132075471699,1105.0
36097,17864.0,NEW YORK,NY,SCHUYLER,36097,xs,0.14591211338927082,-0.05291470996892855,0.2626981559365902,812.0
36099,33516.0,NEW YORK,NY,SENECA,36099,xs,0.10790361187681495,-0.05274488259736271,0.21362120414253116,1217.0
36101,93309.0,NEW YORK,NY,STEUBEN,36101,xs,0.17161583615421117,-0.07965959527210331,0.2605779977646496,3264.0
36103,1522064.0,NEW YORK,NY,SUFFOLK,36103,xl,0.1271635200574717,0.029726312810673616,0.21072146497297273,64049.0
36105,78453.0,NEW YORK,NY,SULLIVAN,36105,xs,0.1442786834627599,-0.06295953736663634,0.23241565881604065,2921.0
36107,48348.0,NEW YORK,NY,TIOGA,36107,xs,0.11487317756843458,-0.046215191411498935,0.2800956683497209,2108.0
36109,99772.0,NEW YORK,NY,TOMPKINS,36109,xs,0.16662336569768252,0.16197313972548222,0.16368985808238135,4729.0
36111,181271.0,NEW YORK,NY,ULSTER,36111,s,0.16827619744722627,0.05717060271914315,0.3769269138500273,15869.0
36113,65609.0,NEW YORK,NY,WARREN,36113,xs,0.1683597002105905,-0.006196078748130884,0.3476434191429225,4551.0
36115,61091.0,NEW YORK,NY,WASHINGTON,36115,xs,0.19112384150589432,-0.03467979793314796,0.2711584963728293,2467.0
36117,91202.0,NEW YORK,NY,WAYNE,36117,xs,0.16301121105683533,-0.06354930471039605,0.29562829362428555,3983.0
36119,1001453.0,NEW YORK,NY,WESTCHESTER,36119,l,0.1273087119206381,0.09725573280070798,0.14452635512922907,39445.0
36121,40259.0,NEW YORK,NY,WYOMING,36121,xs,0.15743659244854358,-0.08356068571144815,0.299436475409836,1169.0
36123,24722.0,NEW YORK,NY,YATES,36123,xs,0.16152270351650275,-0.05189953845788575,0.15304728067778073,560.0
37001,171960.0,NORTH CAROLINA,NC,ALAMANCE,37001,s,0.18187552505735566,0.10900526328970117,0.30141118895183183,8992.0
37003,36489.0,NORTH CAROLINA,NC,ALEXANDER,37003,xs,0.15273831862578188,0.00044569933589222455,0.1003451022033448,378.0
37005,10895.0,NORTH CAROLINA,NC,ALLEGHANY,37005,xs,0.1660978112086069,-0.06173768112417116,0.13782542113323126,180.0
37007,22037.0,NORTH CAROLINA,NC,ANSON,37007,xs,0.15698022159081534,0.10839834254943703,-0.01194743130227005,-70.0
37009,26584.0,NORTH CAROLINA,NC,ASHE,37009,xs,0.14746476745620837,-0.030715569676608656,0.18971428571428572,664.0
37011,17847.0,NORTH CAROLINA,NC,AVERY,37011,xs,0.15947409481632802,-0.015984610400333776,0.2972172883362936,502.0
37013,44694.0,NORTH CAROLINA,NC,BEAUFORT,37013,xs,0.18312425106510538,0.028464534394968544,0.09915563669557281,869.0
37015,17863.0,NORTH CAROLINA,NC,BERTIE,37015,xs,0.17431587400307902,0.05575134267672255,0.027864312911041855,161.0
37017,29632.0,NORTH CAROLINA,NC,BLADEN,37017,xs,0.1697694145809508,0.031985909277921554,0.03797109662793985,268.0
37019,138168.0,NORTH CAROLINA,NC,BRUNSWICK,37019,s,0.18342274901963804,0.09626026278661193,0.43071901039429594,10028.0
37021,269702.0,NORTH CAROLINA,NC,BUNCOMBE,37021,m,0.17706703336809762,0.2062255836633633,0.2791576101362456,21063.0
37023,87565.0,NORTH CAROLINA,NC,BURKE,37023,xs,0.19315083228101168,-0.04848447252706506,0.1659408052617546,1867.0
37025,227219.0,NORTH CAROLINA,NC,CABARRUS,37025,s,0.25141351873815937,0.14872179634496008,0.46848343233580136,16641.0
37027,80652.0,NORTH CAROLINA,NC,CALDWELL,37027,xs,0.20885752780480288,0.03318833223513373,0.21602373887240356,1820.0
37029,10408.0,NORTH CAROLINA,NC,CAMDEN,37029,xs,0.1609267329473051,0.036162212319961806,0.20643642072213497,263.0
37031,67728.0,NORTH CAROLINA,NC,CARTERET,37031,xs,0.26149435723162023,-0.054812798729491186,0.21672200422577714,2154.0
37033,22697.0,NORTH CAROLINA,NC,CASWELL,37033,xs,0.14606189839092504,0.0369905876653297,0.014190317195325486,68.0
37035,160888.0,NORTH CAROLINA,NC,CATAWBA,37035,s,0.21956507125514907,0.049460581043076324,0.21083144796380093,4473.0
37037,76664.0,NORTH CAROLINA,NC,CHATHAM,37037,s,0.1501883071584425,0.19006679707757645,0.27163541419416104,5722.0
37039,28858.0,NORTH CAROLINA,NC,CHEROKEE,37039,xs,0.128268586208703,-0.03313212401810528,0.25279720279720275,723.0
37041,13703.0,NORTH CAROLINA,NC,CHOWAN,37041,xs,0.3073861779344293,-0.022834150129884045,0.08522727272727271,255.0
37043,11142.0,NORTH CAROLINA,NC,CLAY,37043,xs,0.15098366124122253,-0.012139065772283797,0.24286759326993423,332.0
37045,99817.0,NORTH CAROLINA,NC,CLEVELAND,37045,s,0.1448189084217185,0.01957443217468907,0.13305265971665325,1991.0
37047,50496.0,NORTH CAROLINA,NC,COLUMBUS,37047,xs,0.11137631134070589,0.01670131611486131,0.04225973739379896,383.0
37049,100307.0,NORTH CAROLINA,NC,CRAVEN,37049,s,0.20273876858361242,0.05871954215120634,0.19954622802041966,3518.0
37051,335470.0,NORTH CAROLINA,NC,CUMBERLAND,37051,s,0.30851922786929314,0.10006635428335608,0.17965225892046655,12864.0
37053,28405.0,NORTH CAROLINA,NC,CURRITUCK,37053,xs,0.20269080072077778,0.037086459778613357,0.4400961208376244,1282.0
37055,37039.0,NORTH CAROLINA,NC,DARE,37055,xs,0.17657667862184426,0.037370414925629314,0.37579617834394896,2714.0
37057,169203.0,NORTH CAROLINA,NC,DAVIDSON,37057,s,0.19271265303114793,-0.009700890168059084,0.24998619470981276,4527.0
37059,42903.0,NORTH CAROLINA,NC,DAVIE,37059,xs,0.25425685047522506,0.043851163763166334,0.27381404174573065,1443.0
37061,48658.0,NORTH CAROLINA,NC,DUPLIN,37061,xs,0.16057299281282458,0.03878079687188862,0.05843293492695878,484.0
37063,325567.0,NORTH CAROLINA,NC,DURHAM,37063,m,0.17490269504968275,0.23629869202425646,0.1933030927835051,23438.0
37065,48775.0,NORTH CAROLINA,NC,EDGECOMBE,37065,xs,0.1936963315740412,0.09508214574571772,-0.008321005917159785,-135.0
37067,383202.0,NORTH CAROLINA,NC,FORSYTH,37067,m,0.19938286409560968,0.11532774144030322,0.19657223915989164,18569.0
37069,69164.0,NORTH CAROLINA,NC,FRANKLIN,37069,xs,0.20646502640286812,0.1362993446802342,0.23341618766506134,3005.0
37071,228532.0,NORTH CAROLINA,NC,GASTON,37071,s,0.27223120884914387,0.05370201474991265,0.3137569362029702,9782.0
37073,10452.0,NORTH CAROLINA,NC,GATES,37073,xs,0.20274867859447324,0.03775083976791871,0.06750524109014666,161.0
37075,8036.0,NORTH CAROLINA,NC,GRAHAM,37075,xs,0.2411196254752833,-0.06045908220846696,0.17838541666666674,137.0
37077,61061.0,NORTH CAROLINA,NC,GRANVILLE,37077,xs,0.2152153370277341,0.10564691183516817,0.1282825935393912,1656.0
37079,20446.0,NORTH CAROLINA,NC,GREENE,37079,xs,0.21404741727855237,0.035361125214851685,0.0629680998613038,227.0
37081,539321.0,NORTH CAROLINA,NC,GUILFORD,37081,m,0.19093114387506546,0.13417481440467927,0.15972073327615788,23838.0
37083,48528.0,NORTH CAROLINA,NC,HALIFAX,37083,xs,0.1979844269682274,0.09905973839295712,-0.012890525781051543,-203.0
37085,133757.0,NORTH CAROLINA,NC,HARNETT,37085,s,0.22234745308701392,0.14777735641120626,0.3200095596582422,5356.0
37087,62218.0,NORTH CAROLINA,NC,HAYWOOD,37087,xs,0.13579071514123042,0.031200585737513775,0.25503676119545493,2671.0
37089,116574.0,NORTH CAROLINA,NC,HENDERSON,37089,s,0.17579867027972734,0.12894116633061015,0.3724214455036061,7384.0
37091,21378.0,NORTH CAROLINA,NC,HERTFORD,37091,xs,0.2624623567496157,-0.009310860931254328,0.027062228654124443,187.0
37093,52236.0,NORTH CAROLINA,NC,HOKE,37093,xs,0.27255394491919066,0.12344300106850314,0.21365412296936048,2078.0
37095,4553.0,NORTH CAROLINA,NC,HYDE,37095,xs,0.14873416323890348,-0.04980862207896858,0.08393782383419679,81.0
37097,187683.0,NORTH CAROLINA,NC,IREDELL,37097,s,0.26479914551191147,0.06250163474259268,0.3700978410285436,9154.0
37099,42237.0,NORTH CAROLINA,NC,JACKSON,37099,xs,0.18145879872980739,0.06509795315545758,0.24348502528199134,1878.0
37101,217808.0,NORTH CAROLINA,NC,JOHNSTON,37101,s,0.24832255738968778,0.14960294897489224,0.454657640504901,12895.0
37103,9149.0,NORTH CAROLINA,NC,JONES,37103,xs,0.15873592112037346,0.014017304619088788,0.06392251815980621,132.0
37105,63434.0,NORTH CAROLINA,NC,LEE,37105,xs,0.19982645703845128,0.06504760047364044,0.15990065908873818,1674.0
37107,55046.0,NORTH CAROLINA,NC,LENOIR,37107,xs,0.16832673152088676,0.056991677335110236,0.0768561025803387,971.0
37109,87220.0,NORTH CAROLINA,NC,LINCOLN,37109,s,0.1600286107472367,0.031334787838102396,0.34121450944730736,3377.0
37111,44547.0,NORTH CAROLINA,NC,MCDOWELL,37111,xs,0.20545814616565006,0.020317568269615283,0.24962502678380116,1165.0
37113,37098.0,NORTH CAROLINA,NC,MACON,37113,xs,0.19154888999582065,0.017475886619533365,0.2776866283839212,1354.0
37115,21287.0,NORTH CAROLINA,NC,MADISON,37115,xs,0.18142199966347858,0.039608960190194664,0.2483443708609272,975.0
37117,21952.0,NORTH CAROLINA,NC,MARTIN,37117,xs,0.16528194221311618,0.020913627432154747,0.011118713650359213,65.0
37119,1117423.0,NORTH CAROLINA,NC,MECKLENBURG,37119,l,0.21462271370642103,0.19821695125471261,0.2836245001052411,83545.0
37121,14900.0,NORTH CAROLINA,NC,MITCHELL,37121,xs,0.24322368932199623,-0.02785165731982925,0.16979949874686717,271.0
37123,25731.0,NORTH CAROLINA,NC,MONTGOMERY,37123,xs,0.11860209545009265,0.019639853036806987,0.04265060240963847,177.0
37125,100296.0,NORTH CAROLINA,NC,MOORE,37125,s,0.1733886554355045,0.09807818262358553,0.2725212811562252,4450.0
37127,95157.0,NORTH CAROLINA,NC,NASH,37127,s,0.23046458558551314,0.1602875668411673,0.11672046481601028,2712.0
37129,226326.0,NORTH CAROLINA,NC,NEW HANOVER,37129,s,0.17654008599820817,0.1309390043704336,0.2973577355381627,15159.0
37131,17433.0,NORTH CAROLINA,NC,NORTHAMPTON,37131,xs,0.1586550917322337,0.03026954397674453,-0.01220703125,-75.0
37133,207757.0,NORTH CAROLINA,NC,ONSLOW,37133,s,0.37465778492694146,0.021891996618716936,0.3855201553043279,6752.0
37135,143602.0,NORTH CAROLINA,NC,ORANGE,37135,s,0.16806480163012763,0.1828250841173118,0.06126195283947733,3671.0
37137,12300.0,NORTH CAROLINA,NC,PAMLICO,37137,xs,0.13685921162621018,-5.8136314035228676e-05,0.10825163398692816,265.0
37139,40577.0,NORTH CAROLINA,NC,PASQUOTANK,37139,xs,0.2717152290397883,0.09497092764248594,0.14126523505513644,1217.0
37141,60639.0,NORTH CAROLINA,NC,PENDER,37141,xs,0.20969657226200783,0.03163924104459859,0.253260637160573,2369.0
37143,13018.0,NORTH CAROLINA,NC,PERQUIMANS,37143,xs,0.24517553750867588,-0.017593278722152328,0.0746011211729194,173.0
37145,39187.0,NORTH CAROLINA,NC,PERSON,37145,xs,0.20130750480323326,0.11297945939873477,0.08068428443763564,632.0
37147,170390.0,NORTH CAROLINA,NC,PITT,37147,s,0.28819939784799303,0.14963835830241967,0.1297819433817904,5428.0
37149,19390.0,NORTH CAROLINA,NC,POLK,37149,xs,0.1557775529234752,0.045769225985970774,0.2096385542168675,783.0
37151,144425.0,NORTH CAROLINA,NC,RANDOLPH,37151,s,0.1843626917476215,0.020397544565512904,0.18371987266939516,2424.0
37153,42914.0,NORTH CAROLINA,NC,RICHMOND,37153,xs,0.12469337928814234,0.0380615472504483,0.029761204564168864,253.0
37155,116309.0,NORTH CAROLINA,NC,ROBESON,37155,xs,0.2189365057841486,0.04280421986700478,0.00021034917963813626,4.0
37157,91195.0,NORTH CAROLINA,NC,ROCKINGHAM,37157,s,0.1450582592569818,0.017922341350333215,0.1239808827663762,1764.0
37159,147167.0,NORTH CAROLINA,NC,ROWAN,37159,s,0.23460467954483893,0.04607716849575472,0.1914432989690722,3714.0
37161,64486.0,NORTH CAROLINA,NC,RUTHERFORD,37161,xs,0.15902269744657516,0.01778859092613605,0.21605431309904155,1623.0
37163,59085.0,NORTH CAROLINA,NC,SAMPSON,37163,xs,0.1391205394771113,0.038833626934281884,0.03972693656964066,419.0
37165,34290.0,NORTH CAROLINA,NC,SCOTLAND,37165,xs,0.16583871675943362,0.07136858570734705,-0.018171881404563495,-133.0
37167,62642.0,NORTH CAROLINA,NC,STANLY,37167,xs,0.1414077890047013,0.016150064397808916,0.14589794192275152,1035.0
