fips_fixed,county_fips,2016,2020,state,state_po,county_name,fixed_fips,size,POP_ESTIMATE_2020,vote_diff_pct_pop,vote_diff_pct_pop_zscore,pct_change_16_20
06067,6067,326023.0,440808.0,CALIFORNIA,CA,SACRAMENTO,06067,l,1586566.0,0.07234807754609641,1.5231672978365443,0.35207638724875245
06071,6071,340833.0,455859.0,CALIFORNIA,CA,SAN BERNARDINO,06071,xl,2183391.0,0.0526822726666914,0.7443942965361192,0.337484926635625
08025,8025,339.0,437.0,COLORADO,CO,CROWLEY,08025,xs,5688.0,0.017229254571026722,-0.6595580703681938,0.28908554572271394
08029,8029,4087.0,5887.0,COLORADO,CO,DELTA,08029,xs,31056.0,0.05795981452859351,0.9533868671675068,0.4404208465867385
08039,8039,3134.0,4490.0,COLORADO,CO,ELBERT,08039,xs,26216.0,0.05172413793103448,0.7064518137181822,0.43267389917038934
08049,8049,3358.0,4710.0,COLORADO,CO,GRAND,08049,xs,15747.0,0.08585762367435067,2.058150221191238,0.40262060750446693
08083,8083,3973.0,5836.0,COLORADO,CO,MONTEZUMA,08083,xs,25887.0,0.07196662417429597,1.5080616060514958,0.46891517744777245
08093,8093,3421.0,4903.0,COLORADO,CO,PARK,08093,xs,17418.0,0.08508439545297967,2.0275301033603177,0.4332066647179187
08101,8101,35875.0,43772.0,COLORADO,CO,PUEBLO,08101,s,168337.0,0.046911849444863575,0.5158834454016864,0.2201254355400697
08103,8103,436.0,561.0,COLORADO,CO,RIO BLANCO,08103,xs,6520.0,0.019171779141104295,-0.5826333933048414,0.286697247706422
08119,8119,3603.0,5278.0,COLORADO,CO,TELLER,08119,xs,24744.0,0.06769317814419658,1.338831594304497,0.46489036913683046
09005,9005,39775.0,50164.0,CONNECTICUT,CT,LITCHFIELD,09005,s,,,,0.2611942174732873
09007,9007,45357.0,56848.0,CONNECTICUT,CT,MIDDLESEX,09007,s,,,,0.2533456798289129
09013,9013,38506.0,44151.0,CONNECTICUT,CT,TOLLAND,09013,s,,,,0.14660052978756566
